decisionId,classe,tipoJulgamento,assuntos,competencia,relatorOriginario,dataAutuacao,dataJulgamento,numeroProcesso,inteiroTeorPath
1768,MANDADO DE SEGURANÇA TR CÍVEL,Embargos de Declaração,"Gratificação de incentivo, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,19/08/2024,19/12/2024,5062343-35.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1768.pdf
1769,RECURSO CÍVEL,Embargos de Declaração,"Tempo de Serviço, Sistema Remuneratório e Benefícios, Militar, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CAROLINE MEDEIROS E SILVA,19/08/2024,12/03/2025,5062297-46.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1769.pdf
1770,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Anulação de Débito Fiscal, Crédito Tributário, DIREITO TRIBUTÁRIO, Repetição de Indébito, Crédito Tributário, DIREITO TRIBUTÁRIO",JEF Tributária,FABRICIO FERNANDES DE CASTRO,19/08/2024,01/10/2024,5062273-18.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1770.pdf
1771,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Sem registro na ANVISA, Fornecimento de medicamentos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,19/08/2024,08/10/2024,5062267-11.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1771.pdf
1772,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Fornecimento de medicamentos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,CYNTIA LEITE MARQUES,19/08/2024,24/09/2024,5062265-41.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1772.pdf
1773,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,Julgamento Principal,"Condomínio em edifício, Propriedade, Coisas, DIREITO CIVIL",JEF Habitacional,CYNTIA LEITE MARQUES,19/08/2024,15/10/2024,5062264-56.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1773.pdf
1774,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Fornecimento de insumos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,FABRICIO FERNANDES DE CASTRO,19/08/2024,24/09/2024,5062254-12.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1774.pdf
1775,RECURSO CÍVEL,Julgamento Principal,"Retido na fonte, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Repetição de Indébito, Crédito Tributário, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CAROLINE MEDEIROS E SILVA,19/08/2024,30/10/2024,5062246-35.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1775.pdf
1776,RECURSO CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade do Fornecedor, DIREITO DO CONSUMIDOR",JEF Recurso Cível,CYNTIA LEITE MARQUES,19/08/2024,18/03/2025,5062226-44.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1776.pdf
1777,RECURSO CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CAROLINE MEDEIROS E SILVA,19/08/2024,18/12/2024,5062223-89.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1777.pdf
1778,RECURSO CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,ALESSANDRA BELFORT BUENO,19/08/2024,12/03/2025,5062217-82.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1778.pdf
1779,RECURSO CÍVEL,Julgamento Principal,"Sistema Remuneratório e Benefícios, Militar, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CYNTIA LEITE MARQUES,19/08/2024,25/03/2025,5062219-52.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1779.pdf
1780,RECURSO CÍVEL,Julgamento Principal,"Dever de Informação, DIREITO DO CONSUMIDOR, Repetição do Indébito, Responsabilidade do Fornecedor, DIREITO DO CONSUMIDOR, Indenização por Dano Moral, Responsabilidade do Fornecedor, DIREITO DO CONSUMIDOR, Seguro, Contratos de Consumo, DIREITO DO CONSUMIDOR",JEF Recurso Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,19/08/2024,11/03/2025,5062200-46.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1780.pdf
1781,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,Julgamento Principal,"Indenização por Dano Moral, Responsabilidade do Fornecedor, DIREITO DO CONSUMIDOR",JEF Cível,CASSIO MURILO MONTEIRO GRANZINOLI,19/08/2024,17/12/2024,5062183-10.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1781.pdf
1782,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Incidência sobre Aposentadoria, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,VIVIANY DE PAULA ARRUDA,19/08/2024,25/10/2024,5027297-91.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\1782.pdf
1783,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Consulta, Tratamento médico-hospitalar, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,19/08/2024,08/10/2024,5062154-57.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1783.pdf
1784,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,KARLA NANCI GRANDO,19/08/2024,23/10/2024,5062141-58.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1784.pdf
1785,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Fornecimento de medicamentos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,19/08/2024,24/09/2024,5062130-29.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1785.pdf
1786,RECURSO DE MEDIDA CAUTELAR CÍVEL,Embargos de Declaração,"Fornecimento de medicamentos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,19/08/2024,15/10/2024,5062130-29.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1786.pdf
1787,RECURSO CÍVEL,Julgamento Principal,"Indenização por Dano Material, Responsabilidade do Fornecedor, DIREITO DO CONSUMIDOR, Indenização por Dano Moral, Responsabilidade do Fornecedor, DIREITO DO CONSUMIDOR",JEF Recurso Cível,CYNTHIA LEITE MARQUES,19/08/2024,04/02/2025,5005576-68.2024.4.02.5006,outputs\runs\run-20260613T194355128632Z\data\decisions\1787.pdf
1788,RECURSO CÍVEL,Julgamento Principal,"Indenização por Dano Moral, Responsabilidade do Fornecedor, DIREITO DO CONSUMIDOR, Interpretação / Revisão de Contrato, Responsabilidade do Fornecedor, DIREITO DO CONSUMIDOR",JEF Recurso Cível,CYNTIA LEITE MARQUES,19/08/2024,05/11/2024,5004704-02.2024.4.02.5120,outputs\runs\run-20260613T194355128632Z\data\decisions\1788.pdf
1789,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Aposentadoria por Invalidez (Art. 42/7), Benefícios em Espécie, DIREITO PREVIDENCIÁRIO",JEF Recurso Previdenciário,FLAVIA HEINE PEIXOTO,19/08/2024,17/10/2024,5062096-54.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1789.pdf
1790,RECURSO CÍVEL,Julgamento Principal,"Gratificações e Adicionais, Sistema Remuneratório e Benefícios, Militar, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CYNTIA LEITE MARQUES,19/08/2024,26/11/2024,5062088-77.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1790.pdf
1791,RECURSO CÍVEL,Embargos de Declaração,"Gratificações e Adicionais, Sistema Remuneratório e Benefícios, Militar, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CYNTIA LEITE MARQUES,19/08/2024,11/02/2025,5062088-77.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1791.pdf
1792,Cumprimento de Sentença contra Fazenda Pública (JEF),Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Retido na fonte, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Repetição de Indébito, Crédito Tributário, DIREITO TRIBUTÁRIO",JEF Tributária,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,19/08/2024,03/12/2024,5062070-56.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1792.pdf
1793,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Repetição de Indébito, Crédito Tributário, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,LEONARDO MARQUES LESSA,19/08/2024,13/11/2024,5027256-27.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\1793.pdf
1794,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Repetição de Indébito, Crédito Tributário, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,19/08/2024,24/09/2024,5062069-71.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1794.pdf
1795,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Assistência Médico-Hospitalar, Sistema Remuneratório e Benefícios, Militar, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,18/08/2024,08/10/2024,5062063-64.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1795.pdf
1796,RECURSO CÍVEL,Julgamento Principal,"Descontos indevidos, Sistema Remuneratório e Benefícios, Militar, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,KARLA NANCI GRANDO,18/08/2024,19/03/2025,5010273-14.2024.4.02.5110,outputs\runs\run-20260613T194355128632Z\data\decisions\1796.pdf
1797,MANDADO DE SEGURANÇA TR CÍVEL,Julgamento Principal,"Aposentadoria por Idade - Urbana (art. 48/51), Aposentadoria por Idade (Art. 48/51), Benefícios em Espécie, DIREITO PREVIDENCIÁRIO, Averbação/Cômputo/Conversão de tempo de serviço especial, Tempo de serviço, DIREITO PREVIDENCIÁRIO, Averbação/Cômputo de tempo de serviço urbano, Tempo de serviço, DIREITO PREVIDENCIÁRIO",JEF Recurso Previdenciário,VIVIANY DE PAULA ARRUDA,18/08/2024,25/10/2024,5027251-05.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\1797.pdf
1798,Cumprimento de Sentença contra Fazenda Pública (JEF),Julgamento Principal,"Retido na fonte, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Tributária,CYNTIA LEITE MARQUES,18/08/2024,17/12/2024,5062052-35.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1798.pdf
1799,RECURSO CÍVEL,Julgamento Principal,"Retido na fonte, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,KELLY CRISTINA OLIVEIRA COSTA,18/08/2024,19/02/2025,5005569-76.2024.4.02.5006,outputs\runs\run-20260613T194355128632Z\data\decisions\1799.pdf
1800,MANDADO DE SEGURANÇA TR CÍVEL,Julgamento Principal,"Deficiente, Benefício Assistencial (Art. 203,V CF/88), DIREITO ASSISTENCIAL",JEF Recurso Assistencial,LEONARDO MARQUES LESSA,18/08/2024,13/11/2024,5027246-80.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\1800.pdf
1801,RECURSO CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Repetição de Indébito, Crédito Tributário, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,KARLA NANCI GRANDO,16/08/2024,19/02/2025,5061961-42.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1801.pdf
1802,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Repetição de Indébito, Crédito Tributário, DIREITO TRIBUTÁRIO",JEF Tributária,FABRICIO FERNANDES DE CASTRO,16/08/2024,03/12/2024,5061954-50.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1802.pdf
1803,RECURSO CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Repetição de Indébito, Crédito Tributário, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,ADRIANA MENEZES DE REZENDE,16/08/2024,27/11/2024,5061953-65.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1803.pdf
1804,RECURSO CÍVEL,Julgamento Principal,"Internação/Transferência Hospitalar, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,ALESSANDRA BELFORT BUENO,16/08/2024,26/02/2025,5061942-36.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1804.pdf
1805,RECURSO CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,ALESSANDRA BELFORT BUENO,16/08/2024,19/02/2025,5061932-89.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1805.pdf
1806,RECURSO CÍVEL,Julgamento Principal,"Retido na fonte, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,ADRIANA MENEZES DE REZENDE,16/08/2024,12/02/2025,5061885-18.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1806.pdf
1807,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Fornecimento de medicamentos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,ADRIANA MENEZES DE REZENDE,16/08/2024,18/09/2024,5061875-71.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1807.pdf
1808,RECURSO CÍVEL,Julgamento Principal,"Retido na fonte, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CASSIO MURILO MONTEIRO GRANZINOLI,16/08/2024,25/03/2025,5061870-49.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1808.pdf
1809,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,Julgamento Principal,"Cláusulas Abusivas, DIREITO DO CONSUMIDOR",JEF Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,16/08/2024,15/10/2024,5061859-20.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1809.pdf
1810,RECURSO CÍVEL,Julgamento Principal,"Incidência sobre Férias Compensadas, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Retido na fonte, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CYNTIA LEITE MARQUES,16/08/2024,11/02/2025,5061857-50.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1810.pdf
1811,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Repetição de Indébito, Crédito Tributário, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CAROLINE MEDEIROS E SILVA,16/08/2024,16/10/2024,5061836-74.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1811.pdf
1812,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Tributária,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,16/08/2024,15/10/2024,5061824-60.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1812.pdf
1813,RECURSO CÍVEL,Julgamento Principal,"Abono de Permanência, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CAROLINE MEDEIROS E SILVA,16/08/2024,30/10/2024,5061819-38.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1813.pdf
1814,RECURSO CÍVEL,Julgamento Principal,"Fornecimento de insumos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,ALESSANDRA BELFORT BUENO,16/08/2024,04/12/2024,5061821-08.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1814.pdf
1815,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Tributária,ADRIANO SALDANHA GOMES DE OLIVEIRA,16/08/2024,02/10/2024,5061804-69.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1815.pdf
1816,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"FIES, Programas de Bolsas e Financiamento Estudantil com Recursos Públicos, PERMANÊNCIA, DIREITO À EDUCAÇÃO",JEF Recurso Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,16/08/2024,12/11/2024,5061791-70.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1816.pdf
1817,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Repetição de Indébito, Crédito Tributário, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,KARLA NANCI GRANDO,16/08/2024,19/02/2025,5008732-67.2024.4.02.5102,outputs\runs\run-20260613T194355128632Z\data\decisions\1817.pdf
1818,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CASSIO MURILO MONTEIRO GRANZINOLI,16/08/2024,28/01/2025,5061784-78.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1818.pdf
1819,RECURSO CÍVEL,Julgamento Principal,"Deficiente, Benefício Assistencial (Art. 203,V CF/88), DIREITO ASSISTENCIAL",JEF Recurso Assistencial,VIVIANY DE PAULA ARRUDA,16/08/2024,26/02/2025,5005538-56.2024.4.02.5006,outputs\runs\run-20260613T194355128632Z\data\decisions\1819.pdf
1820,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,ALESSANDRA BELFORT BUENO,16/08/2024,19/03/2025,5061772-64.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1820.pdf
1821,RECURSO CÍVEL,Julgamento Principal,"Progressão Funcional com Interstício de Doze Meses, Promoção / Ascensão, Regime Estatutário, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CAROLINE MEDEIROS E SILVA,16/08/2024,12/03/2025,5061737-07.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1821.pdf
1822,RECURSO CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Repetição de Indébito, Crédito Tributário, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,ADRIANA MENEZES DE REZENDE,16/08/2024,12/02/2025,5061735-37.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1822.pdf
1823,Pedido de Uniformização de Interpretação de Lei Cível (TRU),Mérito,"Férias, Sistema Remuneratório e Benefícios, Militar, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",TRU - Não Previdenciário,CARLOS ALEXANDRE BENJAMIN,16/08/2024,21/10/2024,5002448-75.2022.4.02.5114,outputs\runs\run-20260613T194355128632Z\data\decisions\1823.pdf
1824,Agravo em Pedido de Uniformização de Interpretação de Lei (TRU),,"Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO, Gratificações de Atividade, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",Turma Regional de Uniformização,FLAVIO OLIVEIRA LUCAS,16/08/2024,23/08/2024,0182063-72.2017.4.02.5151,outputs\runs\run-20260613T194355128632Z\data\decisions\1824.pdf
1825,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,16/08/2024,18/02/2025,5061712-91.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1825.pdf
1826,RECURSO CÍVEL,Julgamento Principal,"Aposentadoria Especial (Art. 57/8), Benefícios em Espécie, DIREITO PREVIDENCIÁRIO",JEF Recurso Previdenciário,ALEXANDRE DA SILVA ARRUDA,16/08/2024,20/02/2025,5005534-19.2024.4.02.5006,outputs\runs\run-20260613T194355128632Z\data\decisions\1826.pdf
1827,RECURSO CÍVEL,Julgamento Principal,"Sistema Remuneratório e Benefícios, Militar, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CASSIO MURILO MONTEIRO GRANZINOLI,16/08/2024,11/03/2025,5061713-76.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1827.pdf
1828,Cumprimento de Sentença contra Fazenda Pública (JEF),Julgamento Principal,"PASEP, Contribuições Sociais, Contribuições, DIREITO TRIBUTÁRIO, Indenização por Dano Moral, Responsabilidade da Administração, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Tributária,ADRIANA MENEZES DE REZENDE,16/08/2024,11/12/2024,5061707-69.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\1828.pdf
